datetime,hour,day_of_week,is_weekend,peak_period,temp_c,rh_pct,rain_mm,sunshine_sec,shortwave_wm2,wind_speed_ms,temp_bin,spike_flag,compound_highTemp_lowSolar_peakHour,RRP_lag_1h,RRP_lag_12h,RRP_lag_24h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_24h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_24h,region,forecast_price,forecast_demand
2025-09-12 08:30:00+00:00,8,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,221.5517246745523,11043.444779436619
2025-09-12 09:00:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,256.6137796535098,10217.679208667756
2025-09-12 09:30:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,209.9580864272395,10661.013994587795
2025-09-12 10:00:00+00:00,10,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,65.7737227030848,8756.67438538463
2025-09-12 10:30:00+00:00,10,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.43430999859749,8896.204040205424
2025-09-12 11:00:00+00:00,11,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,62.323185370102365,7463.888554431914
2025-09-12 11:30:00+00:00,11,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,72.91210318826354,7871.832464591067
2025-09-12 12:00:00+00:00,12,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,55.3660422496034,8113.601342645388
2025-09-12 12:30:00+00:00,12,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,59.080841545653584,7677.401912686062
2025-09-12 13:00:00+00:00,13,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,67.45456695232234,7605.078244097325
2025-09-12 13:30:00+00:00,13,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,63.40915791087432,9185.657545601549
2025-09-12 14:00:00+00:00,14,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.56022227140295,7146.869696299009
2025-09-12 14:30:00+00:00,14,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,72.71208748250592,7048.992694900581
2025-09-12 15:00:00+00:00,15,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,55.55150576957886,7746.946186375896
2025-09-12 15:30:00+00:00,15,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.35915130961469,7559.470053470633
2025-09-12 16:00:00+00:00,16,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,67.19778715230797,8207.999743660015
2025-09-12 16:30:00+00:00,16,4,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,59.24100990621649,7786.614717734343
2025-09-12 17:00:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,223.8691265812752,10481.520562711159
2025-09-12 17:30:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,166.224574270098,9744.480152974626
2025-09-12 18:00:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,207.16355241582647,9604.78287246106
2025-09-12 18:30:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,155.57626612455732,10521.712606531553
2025-09-12 19:00:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,158.45299020016915,10439.64320391391
2025-09-12 19:30:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,219.4920847957654,10262.03691515925
2025-09-12 20:00:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,205.90461689416367,12035.215435955244
2025-09-12 20:30:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,180.16752686136718,11078.168246521062
2025-09-12 21:00:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,148.4184970878441,10680.5505610555
2025-09-12 21:30:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,150.49178231076058,11832.074119859117
2025-09-12 22:00:00+00:00,22,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,59.025164178969774,8042.84981771042
2025-09-12 22:30:00+00:00,22,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,73.49450368570072,7990.400379043421
2025-09-12 23:00:00+00:00,23,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,73.8933203157583,8007.635807172823
2025-09-12 23:30:00+00:00,23,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,66.52682904272906,7184.454393212917
2025-09-13 00:00:00+00:00,0,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,57.06565439922002,6526.654503061745
2025-09-13 00:30:00+00:00,0,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,58.58039871595731,6394.691301147412
2025-09-13 01:00:00+00:00,1,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,57.43098027333708,4121.342602620751
2025-09-13 01:30:00+00:00,1,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.238698482105924,3942.572413764679
2025-09-13 02:00:00+00:00,2,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.52639460119876,4105.797637232019
2025-09-13 02:30:00+00:00,2,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,56.236714272821246,3826.359541107783
2025-09-13 03:00:00+00:00,3,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.35412040235193,4451.075877237557
2025-09-13 03:30:00+00:00,3,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,39.437417753226185,3952.69859504676
2025-09-13 04:00:00+00:00,4,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,51.20008811412016,4423.786390173488
2025-09-13 04:30:00+00:00,4,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,44.950627316747905,4272.642497604811
2025-09-13 05:00:00+00:00,5,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,38.69402099528533,4309.154331461968
2025-09-13 05:30:00+00:00,5,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.059746280048664,4049.3210873334847
2025-09-13 06:00:00+00:00,6,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,55.516647057174865,6453.717878513754
2025-09-13 06:30:00+00:00,6,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,58.67935136504172,6680.91844736602
2025-09-13 07:00:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,120.12758614514873,9395.101261369988
2025-09-13 07:30:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,119.82173593543139,9546.20124303599
2025-09-13 08:00:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,156.00478485233694,9910.783306829135
2025-09-13 08:30:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,171.5738530483373,8429.260484979686
2025-09-13 09:00:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,159.91704588768695,10015.848285755443
2025-09-13 09:30:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,144.68028301400622,8541.603343038754
2025-09-13 10:00:00+00:00,10,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,56.838904397858386,7182.495822698654
2025-09-13 10:30:00+00:00,10,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,42.97166598705678,7358.7423535901835
2025-09-13 11:00:00+00:00,11,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,46.14288496039378,7677.240537502752
2025-09-13 11:30:00+00:00,11,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,53.919997534788344,7271.953327310851
2025-09-13 12:00:00+00:00,12,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.85141799487822,6982.928934467882
2025-09-13 12:30:00+00:00,12,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.38855094119089,6739.468659236114
2025-09-13 13:00:00+00:00,13,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.02555144080947,6789.7473939435195
2025-09-13 13:30:00+00:00,13,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,56.332103849431675,6028.241501937889
2025-09-13 14:00:00+00:00,14,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,40.74005947712928,6639.775287564613
2025-09-13 14:30:00+00:00,14,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,38.07028599560831,7162.306614660323
2025-09-13 15:00:00+00:00,15,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,60.255235665737445,6744.48284343229
2025-09-13 15:30:00+00:00,15,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,48.69333370801105,6885.208757179528
2025-09-13 16:00:00+00:00,16,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.089610589336296,6889.999330611186
2025-09-13 16:30:00+00:00,16,5,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.93569313950914,7095.244189133125
2025-09-13 17:00:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,133.92067123092318,7812.877202175201
2025-09-13 17:30:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,129.17918371901578,8354.211791569964
2025-09-13 18:00:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,130.81555660525882,9299.546843893459
2025-09-13 18:30:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,171.36926027200434,9037.831649844511
2025-09-13 19:00:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,142.73137433893262,8296.734585398852
2025-09-13 19:30:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,161.71389689053632,7236.058673226439
2025-09-13 20:00:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,129.76437845979945,8343.160874073563
2025-09-13 20:30:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,163.2606883833327,9442.243087276245
2025-09-13 21:00:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,113.80172291257163,9007.029786739073
2025-09-13 21:30:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,125.06202012267903,9061.230407557388
2025-09-13 22:00:00+00:00,22,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,43.2913286079975,7019.380071754333
2025-09-13 22:30:00+00:00,22,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,53.03118954800837,6781.102769485128
2025-09-13 23:00:00+00:00,23,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,40.278020479954726,5845.269461686481
2025-09-13 23:30:00+00:00,23,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,50.51067624031502,6986.695916683756
2025-09-14 00:00:00+00:00,0,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,44.35095029444687,6073.172534557008
2025-09-14 00:30:00+00:00,0,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,52.398774761190666,6557.926983700522
2025-09-14 01:00:00+00:00,1,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,50.585011292338216,4158.757795941558
2025-09-14 01:30:00+00:00,1,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,38.61187416568894,4381.881640065781
2025-09-14 02:00:00+00:00,2,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.92942644227553,4293.93335358715
2025-09-14 02:30:00+00:00,2,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.46637316055866,4182.143352824378
2025-09-14 03:00:00+00:00,3,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.73393066747876,4384.51928094085
2025-09-14 03:30:00+00:00,3,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,41.47235100362019,4249.875376243553
2025-09-14 04:00:00+00:00,4,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,50.905128543897874,4105.440677833732
2025-09-14 04:30:00+00:00,4,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,41.73515686438139,4400.6910235503765
2025-09-14 05:00:00+00:00,5,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,48.46394805941489,3894.0748832368367
2025-09-14 05:30:00+00:00,5,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,52.88372426525648,4299.363584084879
2025-09-14 06:00:00+00:00,6,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,47.967678334114055,7181.535596267927
2025-09-14 06:30:00+00:00,6,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,47.483032580508294,6866.377521512376
2025-09-14 07:00:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,140.68207971784776,9265.187429738087
2025-09-14 07:30:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,147.2456261561982,8821.426112753732
2025-09-14 08:00:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,150.15001646462588,9206.746151036254
2025-09-14 08:30:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,187.23136506079456,7914.826002171955
2025-09-14 09:00:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,159.9575894820681,9001.677231868209
2025-09-14 09:30:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,151.50052499315348,7891.134587640088
2025-09-14 10:00:00+00:00,10,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,58.60681799194529,6749.132684239726
2025-09-14 10:30:00+00:00,10,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.73279536563354,7019.899614086058
2025-09-14 11:00:00+00:00,11,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,49.7212820698948,6611.69338220253
2025-09-14 11:30:00+00:00,11,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,45.79377759837109,6902.3530848643
2025-09-14 12:00:00+00:00,12,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.61859567994045,8096.968199596883
2025-09-14 12:30:00+00:00,12,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.504595416087795,6892.878424767866
2025-09-14 13:00:00+00:00,13,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,55.96228703433612,6425.292062559436
2025-09-14 13:30:00+00:00,13,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,46.655354073721455,6723.60780558479
2025-09-14 14:00:00+00:00,14,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,47.26070442989247,6797.555818855534
2025-09-14 14:30:00+00:00,14,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.93452421364042,7380.1505651961825
2025-09-14 15:00:00+00:00,15,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.45344840492838,6664.601696253576
2025-09-14 15:30:00+00:00,15,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,51.00831273334555,6996.142098057617
2025-09-14 16:00:00+00:00,16,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,53.16925136856195,6579.576894415827
2025-09-14 16:30:00+00:00,16,6,1,other,,,,,,,,,,,,,,,,,,,,,,VIC1,53.99351746731853,7218.122675135163
2025-09-14 17:00:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,152.4514331382948,8421.108308803065
2025-09-14 17:30:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,115.91728810820413,8507.480423335415
2025-09-14 18:00:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,125.24360339277167,9026.540755152266
2025-09-14 18:30:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,138.4185858758618,9560.26156030984
2025-09-14 19:00:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,103.1876389601038,8710.799250751204
2025-09-14 19:30:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,195.77626669315342,8767.902018619428
2025-09-14 20:00:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,100.78955803240268,7769.735275263317
2025-09-14 20:30:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,138.01488541090006,8833.74619277654
2025-09-14 21:00:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,185.82046890619728,9398.71029242067
2025-09-14 21:30:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,98.38245628354531,8945.712070392112
2025-09-14 22:00:00+00:00,22,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,42.723693015253076,6777.546642866089
2025-09-14 22:30:00+00:00,22,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,47.5789757619547,5594.393525475766
2025-09-14 23:00:00+00:00,23,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,52.00991614853101,7409.414878582397
2025-09-14 23:30:00+00:00,23,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,48.16431803955318,6217.984941975111
2025-09-15 00:00:00+00:00,0,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.5137990096548,8738.463515375164
2025-09-15 00:30:00+00:00,0,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.84683007310863,7142.166045092481
2025-09-15 01:00:00+00:00,1,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,78.92709045360627,4661.002348515016
2025-09-15 01:30:00+00:00,1,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.31843186152405,4347.659901776719
2025-09-15 02:00:00+00:00,2,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,68.00369623089396,4566.793555200212
2025-09-15 02:30:00+00:00,2,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,81.7209459947073,4756.905918863034
2025-09-15 03:00:00+00:00,3,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,77.82925745065397,5393.445254972986
2025-09-15 03:30:00+00:00,3,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,55.96305893428685,4968.950336704983
2025-09-15 04:00:00+00:00,4,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,67.00822010297976,5134.814233213673
2025-09-15 04:30:00+00:00,4,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,62.97480815512722,5196.441710800058
2025-09-15 05:00:00+00:00,5,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.84967962003432,4851.466294359183
2025-09-15 05:30:00+00:00,5,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.56074026114514,4975.6320692249465
2025-09-15 06:00:00+00:00,6,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,67.27240430161321,8427.144851639136
2025-09-15 06:30:00+00:00,6,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,82.40841336826432,8063.784385272842
2025-09-15 07:00:00+00:00,7,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,145.4247275907423,11057.90967419421
2025-09-15 07:30:00+00:00,7,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,171.76604462803252,11456.223619113414
2025-09-15 08:00:00+00:00,8,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,187.95222126848617,9931.113224105737
2025-09-15 08:30:00+00:00,8,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,193.3875499846112,9615.556803683123
2025-09-15 09:00:00+00:00,9,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,202.41606245847188,11357.565026603632
2025-09-15 09:30:00+00:00,9,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,142.877161406057,9833.304518741246
2025-09-15 10:00:00+00:00,10,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,80.84951603840227,7346.347611758268
2025-09-15 10:30:00+00:00,10,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,62.05399961917171,7820.959745782618
2025-09-15 11:00:00+00:00,11,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,72.37609455811767,7895.3446987199895
2025-09-15 11:30:00+00:00,11,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.06035328355811,7391.19095359929
2025-09-15 12:00:00+00:00,12,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,65.6107358300641,7270.850504155158
2025-09-15 12:30:00+00:00,12,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,73.2970405448765,7428.087454206916
2025-09-15 13:00:00+00:00,13,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,59.09235143204464,7813.663249698115
2025-09-15 13:30:00+00:00,13,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,65.62995534251772,7591.937844432552
2025-09-15 14:00:00+00:00,14,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,84.11412661976073,7250.924448524743
2025-09-15 14:30:00+00:00,14,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,56.172878524552736,7912.356202193322
2025-09-15 15:00:00+00:00,15,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,84.86275251732272,7688.153262055991
2025-09-15 15:30:00+00:00,15,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,56.01082941699971,7116.048129032059
2025-09-15 16:00:00+00:00,16,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,69.54911719924766,7888.3393616815265
2025-09-15 16:30:00+00:00,16,0,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.44782198029536,7377.909970106419
2025-09-15 17:00:00+00:00,17,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,200.56773191760664,10683.325057405757
2025-09-15 17:30:00+00:00,17,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,170.40284113986792,9724.088364897516
2025-09-15 18:00:00+00:00,18,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,149.96355355360987,10612.176997947196
2025-09-15 18:30:00+00:00,18,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,121.92601160657959,10524.978902256227
2025-09-15 19:00:00+00:00,19,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,248.1019900805598,10495.889841406677
2025-09-15 19:30:00+00:00,19,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,155.07210892255364,10234.775227114977
2025-09-15 20:00:00+00:00,20,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,139.28688673637677,9713.496036459304
2025-09-15 20:30:00+00:00,20,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,199.95370568424144,11789.537497544563
2025-09-15 21:00:00+00:00,21,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,153.32732985983228,10725.273189877022
2025-09-15 21:30:00+00:00,21,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,193.8318955077192,10020.118426633206
2025-09-15 22:00:00+00:00,22,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,79.15468875116336,7990.908713511027
2025-09-15 22:30:00+00:00,22,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,73.61713173013304,9597.202387550391
2025-09-15 23:00:00+00:00,23,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,79.31664083849141,7845.275353313008
2025-09-15 23:30:00+00:00,23,0,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,70.60749306119033,8550.966814842752
2025-09-16 00:00:00+00:00,0,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,54.699598843148756,8726.245982488943
2025-09-16 00:30:00+00:00,0,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,61.86119751128387,7973.906087790439
2025-09-16 01:00:00+00:00,1,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,84.37795842440656,5069.47333867204
2025-09-16 01:30:00+00:00,1,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,67.56447430388756,4903.753774147635
2025-09-16 02:00:00+00:00,2,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,60.72812120085637,4933.924577922737
2025-09-16 02:30:00+00:00,2,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.165763842913,4845.701502420962
2025-09-16 03:00:00+00:00,3,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,65.55848690878717,5213.4526312873595
2025-09-16 03:30:00+00:00,3,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.24469804083836,4977.193147205172
2025-09-16 04:00:00+00:00,4,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.12839176204572,4771.654792823084
2025-09-16 04:30:00+00:00,4,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.71365594117385,4071.2505546283264
2025-09-16 05:00:00+00:00,5,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,63.27863359539405,4345.0534654235025
2025-09-16 05:30:00+00:00,5,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.31476886555623,4876.067494791595
2025-09-16 06:00:00+00:00,6,1,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,68.2842943629836,8356.188957624905
2025-09-16 06:30:00+00:00,6,1,0,shoulder,,,,,,,,,,,,,,,,,,,,,,VIC1,73.55933044270346,7792.765404433326
2025-09-16 07:00:00+00:00,7,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,197.0175469013653,10292.737038866393
2025-09-16 07:30:00+00:00,7,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,173.1623675145139,10781.732681527521
2025-09-16 08:00:00+00:00,8,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,235.34063882868654,10005.965894082545
2025-09-16 08:30:00+00:00,8,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,135.19410256612144,9660.676054291396
2025-09-16 09:00:00+00:00,9,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,181.2073453239973,10286.40881241501
2025-09-16 09:30:00+00:00,9,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,202.4868388759611,9537.398864090419
2025-09-16 10:00:00+00:00,10,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.48378643714332,8136.099292086557
2025-09-16 10:30:00+00:00,10,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,74.53342574792646,7661.66080572617
2025-09-16 11:00:00+00:00,11,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.56414093098478,8272.073919795726
2025-09-16 11:30:00+00:00,11,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,64.89261841230113,7895.0867834665905
2025-09-16 12:00:00+00:00,12,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,60.648411949971766,6683.421666032737
2025-09-16 12:30:00+00:00,12,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,70.32029702087081,7509.206162908628
2025-09-16 13:00:00+00:00,13,1,0,other,,,,,,,,,,,,,,,,,,,,,,VIC1,58.885222137429174,7909.355010482501
